geo
TN413
Gradients 5 Thompson underway feed
RFC3339	Latitude Decimal format	Longitude Decimal format	TSG temperature	TSG conductivity	TSG salinity	PAR
time	float	float	float	float	float	float
NA	deg	deg	C	S/m	PSU	µE/m^2/s
time	lat	lon	temp	conductivity	salinity	par
2023-03-11T11:07:06Z	-19.2913	178.6538	28.7063	5.65017	34.6708	0.273
2023-03-11T11:08:06Z	-19.2880	178.6545	28.7152	5.65245	34.6801	0.269
2023-03-11T11:09:06Z	-19.2847	178.6552	28.7319	5.65619	34.6937	0.271
2023-03-11T11:10:06Z	-19.2813	178.6559	28.7473	5.65946	34.7051	0.264
2023-03-11T11:11:06Z	-19.2780	178.6566	28.7742	5.66486	34.7228	0.268
2023-03-11T11:12:06Z	-19.2748	178.6573	28.8141	5.67281	34.7486	0.268
2023-03-11T11:13:06Z	-19.2715	178.6580	28.8370	5.67712	34.7616	0.269
2023-03-11T11:14:06Z	-19.2682	178.6586	28.8535	5.68013	34.7703	0.269
2023-03-11T11:15:06Z	-19.2649	178.6593	28.8782	5.68426	34.7807	0.265
2023-03-11T11:16:06Z	-19.2616	178.6600	28.8965	5.68773	34.7913	0.253
2023-03-11T11:17:06Z	-19.2583	178.6606	28.9080	5.69140	34.8083	0.254
2023-03-11T11:18:06Z	-19.2550	178.6613	28.9061	5.69329	34.8227	0.260
2023-03-11T11:19:06Z	-19.2518	178.6620	28.8940	5.69508	34.8438	0.255
2023-03-11T11:20:06Z	-19.2485	178.6627	28.8990	5.69722	34.8549	0.258
2023-03-11T11:21:06Z	-19.2452	178.6634	28.9106	5.69974	34.8638	0.259
2023-03-11T11:22:06Z	-19.2419	178.6641	28.9245	5.70223	34.8708	0.255
2023-03-11T11:23:06Z	-19.2386	178.6649	28.9352	5.70459	34.8792	0.260
2023-03-11T11:24:06Z	-19.2353	178.6656	28.9460	5.70754	34.8917	0.250
2023-03-11T11:25:06Z	-19.2320	178.6663	28.9604	5.71051	34.9016	0.257
2023-03-11T11:26:06Z	-19.2288	178.6671	28.9925	5.71547	34.9123	0.255
2023-03-11T11:27:06Z	-19.2255	178.6678	28.9990	5.71599	34.9112	0.251
2023-03-11T11:28:06Z	-19.2223	178.6685	29.0053	5.71575	34.9048	0.255
2023-03-11T11:29:06Z	-19.2190	178.6693	29.0092	5.71550	34.9003	0.263
2023-03-11T11:30:06Z	-19.2157	178.6701	28.9922	5.71112	34.8825	0.261
2023-03-11T11:31:06Z	-19.2123	178.6708	28.9843	5.70982	34.8793	0.251
2023-03-11T11:32:06Z	-19.2091	178.6715	28.9716	5.70752	34.8728	0.252
2023-03-11T11:33:06Z	-19.2058	178.6722	28.9580	5.70512	34.8662	0.251
2023-03-11T11:34:07Z	-19.2024	178.6729	28.9480	5.70243	34.8550	0.254
2023-03-11T11:35:07Z	-19.1991	178.6736	28.9441	5.70114	34.8490	0.256
2023-03-11T11:36:07Z	-19.1957	178.6743	28.9438	5.70067	34.8460	0.255
2023-03-11T11:37:07Z	-19.1924	178.6749	28.9420	5.69993	34.8422	0.264
2023-03-11T11:38:07Z	-19.1892	178.6755	28.9382	5.69883	34.8374	0.260
2023-03-11T11:39:07Z	-19.1859	178.6762	28.9400	5.69806	34.8308	0.269
2023-03-11T11:40:07Z	-19.1826	178.6768	28.9644	5.69999	34.8262	0.265
2023-03-11T11:41:07Z	-19.1793	178.6775	28.9696	5.70004	34.8228	0.265
2023-03-11T11:42:07Z	-19.1760	178.6781	28.9576	5.69760	34.8147	0.263
2023-03-11T11:43:07Z	-19.1726	178.6787	28.9450	5.69554	34.8098	0.265
2023-03-11T11:44:07Z	-19.1694	178.6794	28.9360	5.69382	34.8045	0.267
2023-03-11T11:45:07Z	-19.1661	178.6800	28.9303	5.69238	34.7987	0.264
2023-03-11T11:46:07Z	-19.1628	178.6806	28.9265	5.69129	34.7940	0.258
2023-03-11T11:47:07Z	-19.1596	178.6813	28.9200	5.68992	34.7893	0.263
2023-03-11T11:48:07Z	-19.1563	178.6820	28.9166	5.68903	34.7856	0.265
2023-03-11T11:49:07Z	-19.1530	178.6826	28.9128	5.68798	34.7811	0.257
2023-03-11T11:50:07Z	-19.1498	178.6832	28.9166	5.68831	34.7806	0.270
2023-03-11T11:51:07Z	-19.1465	178.6839	28.9178	5.68809	34.7783	0.271
2023-03-11T11:52:07Z	-19.1433	178.6845	28.9153	5.68790	34.7788	0.269
2023-03-11T11:53:07Z	-19.1400	178.6852	28.9188	5.68847	34.7802	0.262
2023-03-11T11:54:07Z	-19.1367	178.6858	28.9233	5.68918	34.7818	0.262
2023-03-11T11:55:07Z	-19.1333	178.6865	28.9394	5.69113	34.7834	0.263
2023-03-11T11:56:07Z	-19.1300	178.6871	28.9415	5.69165	34.7855	0.262
2023-03-11T11:57:07Z	-19.1268	178.6877	28.9401	5.69181	34.7876	0.272
2023-03-11T11:58:07Z	-19.1235	178.6884	28.9469	5.69335	34.7933	0.269
2023-03-11T11:59:07Z	-19.1202	178.6890	28.9670	5.69595	34.7965	0.263
2023-03-11T12:00:07Z	-19.1169	178.6896	28.9585	5.69497	34.7960	0.261
2023-03-11T12:01:07Z	-19.1136	178.6903	28.9500	5.69431	34.7976	0.267
2023-03-11T12:02:07Z	-19.1103	178.6909	28.9437	5.69368	34.7979	0.258
2023-03-11T12:03:07Z	-19.1070	178.6915	28.9344	5.69283	34.7988	0.298
2023-03-11T12:04:07Z	-19.1037	178.6921	28.9265	5.69220	34.8003	0.293
2023-03-11T12:05:07Z	-19.1004	178.6928	28.9315	5.69302	34.8023	0.283
2023-03-11T12:06:07Z	-19.0971	178.6935	28.9370	5.69406	34.8054	0.284
2023-03-11T12:07:07Z	-19.0938	178.6942	28.9425	5.69461	34.8052	0.288
2023-03-11T12:08:07Z	-19.0906	178.6949	28.9539	5.69678	34.8118	0.278
2023-03-11T12:09:07Z	-19.0872	178.6956	28.9672	5.69916	34.8185	0.286
2023-03-11T12:10:07Z	-19.0840	178.6963	28.9837	5.70227	34.8278	0.282
2023-03-11T12:11:07Z	-19.0807	178.6969	29.0237	5.71261	34.8698	0.279
2023-03-11T12:12:07Z	-19.0775	178.6976	29.0409	5.71680	34.8861	0.277
2023-03-11T12:13:07Z	-19.0742	178.6984	29.0295	5.71630	34.8909	0.281
2023-03-11T12:14:07Z	-19.0709	178.6991	29.0302	5.71630	34.8905	0.281
2023-03-11T12:15:07Z	-19.0677	178.6997	29.0177	5.71464	34.8882	0.281
2023-03-11T12:16:07Z	-19.0644	178.7005	28.9973	5.71249	34.8883	0.278
2023-03-11T12:17:07Z	-19.0612	178.7012	28.9977	5.71244	34.8876	0.284
2023-03-11T12:18:07Z	-19.0579	178.7018	28.9977	5.71210	34.8853	0.282
2023-03-11T12:19:07Z	-19.0548	178.7026	29.0153	5.71382	34.8842	0.273
2023-03-11T12:20:07Z	-19.0516	178.7033	29.0182	5.71371	34.8813	0.267
2023-03-11T12:21:07Z	-19.0484	178.7040	29.0230	5.71384	34.8788	0.275
2023-03-11T12:22:07Z	-19.0452	178.7047	29.0163	5.71272	34.8760	0.278
2023-03-11T12:23:07Z	-19.0419	178.7054	29.0014	5.71109	34.8756	0.275
2023-03-11T12:24:07Z	-19.0387	178.7060	29.0126	5.71233	34.8760	0.266
2023-03-11T12:25:09Z	-19.0354	178.7067	29.0093	5.71170	34.8741	0.274
2023-03-11T12:26:09Z	-19.0322	178.7075	29.0145	5.71211	34.8731	0.278
2023-03-11T12:27:09Z	-19.0290	178.7081	29.0187	5.71252	34.8728	0.276
2023-03-11T12:28:09Z	-19.0258	178.7089	29.0094	5.71139	34.8719	0.272
2023-03-11T12:29:09Z	-19.0226	178.7095	28.9992	5.71016	34.8708	0.277
2023-03-11T12:30:09Z	-19.0194	178.7102	28.9969	5.70886	34.8636	0.269
2023-03-11T12:31:09Z	-19.0162	178.7109	28.9927	5.70719	34.8551	0.275
2023-03-11T12:32:09Z	-19.0130	178.7116	29.0072	5.70889	34.8563	0.275
2023-03-11T12:33:09Z	-19.0097	178.7122	29.0141	5.70955	34.8558	0.278
2023-03-11T12:34:09Z	-19.0064	178.7129	29.0171	5.71117	34.8647	0.280
2023-03-11T12:35:09Z	-19.0032	178.7136	29.0148	5.71128	34.8672	0.276
2023-03-11T12:36:09Z	-18.9999	178.7142	29.0094	5.71076	34.8675	0.286
2023-03-11T12:37:09Z	-18.9967	178.7149	29.0059	5.71057	34.8688	0.279
2023-03-11T12:38:09Z	-18.9934	178.7156	28.9993	5.71002	34.8698	0.267
2023-03-11T12:39:09Z	-18.9901	178.7163	28.9991	5.70952	34.8665	0.277
2023-03-11T12:40:09Z	-18.9869	178.7169	29.0042	5.70993	34.8656	0.274
2023-03-11T12:41:09Z	-18.9836	178.7176	29.0065	5.71002	34.8645	0.286
2023-03-11T12:42:09Z	-18.9803	178.7182	29.0055	5.71010	34.8659	0.289
2023-03-11T12:43:09Z	-18.9770	178.7189	29.0061	5.70985	34.8637	0.283
2023-03-11T12:44:09Z	-18.9737	178.7195	29.0069	5.70988	34.8633	0.278
2023-03-11T12:45:09Z	-18.9704	178.7202	29.0089	5.71013	34.8635	0.288
2023-03-11T12:46:09Z	-18.9671	178.7208	29.0094	5.71032	34.8645	0.290
2023-03-11T12:47:09Z	-18.9638	178.7215	29.0057	5.71018	34.8662	0.284
2023-03-11T12:48:09Z	-18.9605	178.7221	29.0023	5.70993	34.8670	0.282
2023-03-11T12:49:10Z	-18.9571	178.7227	29.0025	5.70991	34.8667	0.276
2023-03-11T12:50:10Z	-18.9537	178.7233	29.0015	5.70982	34.8669	0.286
2023-03-11T12:51:10Z	-18.9504	178.7240	29.0023	5.70996	34.8672	0.289
2023-03-11T12:52:10Z	-18.9471	178.7246	29.0048	5.71038	34.8682	0.276
2023-03-11T12:53:10Z	-18.9438	178.7252	29.0122	5.71112	34.8679	0.285
2023-03-11T12:54:10Z	-18.9405	178.7257	29.0217	5.71197	34.8669	0.287
2023-03-11T12:55:11Z	-18.9372	178.7263	29.0208	5.71203	34.8679	0.283
2023-03-11T12:56:12Z	-18.9338	178.7270	29.0145	5.71126	34.8672	0.281
2023-03-11T12:57:12Z	-18.9305	178.7276	29.0211	5.71186	34.8666	0.279
2023-03-11T12:58:12Z	-18.9271	178.7283	29.0224	5.71208	34.8671	0.282
2023-03-11T12:59:12Z	-18.9238	178.7289	29.0141	5.71131	34.8679	0.285
2023-03-11T13:00:12Z	-18.9206	178.7295	28.9980	5.70969	34.8685	0.276
2023-03-11T13:01:12Z	-18.9172	178.7302	28.9799	5.70760	34.8673	0.280
2023-03-11T13:02:12Z	-18.9139	178.7308	28.9724	5.70705	34.8690	0.281
2023-03-11T13:03:12Z	-18.9106	178.7314	28.9720	5.70779	34.8744	0.287
2023-03-11T13:04:12Z	-18.9072	178.7321	28.9814	5.70952	34.8794	0.287
2023-03-11T13:05:12Z	-18.9039	178.7327	28.9841	5.71035	34.8832	0.282
2023-03-11T13:06:12Z	-18.9006	178.7335	28.9801	5.71024	34.8853	0.289
2023-03-11T13:07:12Z	-18.8974	178.7342	28.9565	5.70757	34.8842	0.271
2023-03-11T13:08:13Z	-18.8940	178.7350	28.9356	5.70510	34.8824	0.279
2023-03-11T13:09:13Z	-18.8907	178.7358	28.9159	5.70281	34.8811	0.276
2023-03-11T13:10:13Z	-18.8874	178.7366	28.9057	5.70161	34.8803	0.283
2023-03-11T13:11:14Z	-18.8841	178.7374	28.8955	5.70040	34.8794	0.279
2023-03-11T13:12:14Z	-18.8809	178.7382	28.8890	5.69944	34.8776	0.278
2023-03-11T13:13:14Z	-18.8776	178.7390	28.8908	5.69971	34.8781	0.272
2023-03-11T13:14:14Z	-18.8743	178.7398	28.8816	5.69878	34.8784	0.282
2023-03-11T13:15:14Z	-18.8710	178.7406	28.8686	5.69722	34.8771	0.266
2023-03-11T13:16:14Z	-18.8678	178.7414	28.8560	5.69538	34.8737	0.279
2023-03-11T13:17:14Z	-18.8645	178.7422	28.8359	5.69209	34.8657	0.271
2023-03-11T13:18:14Z	-18.8612	178.7430	28.8139	5.68867	34.8582	0.272
2023-03-11T13:19:14Z	-18.8579	178.7439	28.8004	5.68656	34.8535	0.278
2023-03-11T13:20:14Z	-18.8547	178.7446	28.7855	5.68355	34.8436	0.279
2023-03-11T13:21:14Z	-18.8514	178.7455	28.7770	5.67984	34.8242	0.275
2023-03-11T13:22:14Z	-18.8482	178.7463	28.7868	5.68078	34.8235	0.272
2023-03-11T13:23:14Z	-18.8449	178.7470	28.7884	5.68070	34.8218	0.271
2023-03-11T13:24:14Z	-18.8415	178.7476	28.8012	5.68175	34.8197	0.268
2023-03-11T13:25:14Z	-18.8382	178.7481	28.8098	5.68286	34.8211	0.264
2023-03-11T13:26:14Z	-18.8348	178.7487	28.8334	5.68590	34.8248	0.266
2023-03-11T13:27:14Z	-18.8316	178.7493	28.8477	5.68756	34.8258	0.265
2023-03-11T13:28:14Z	-18.8283	178.7498	28.8451	5.68709	34.8245	0.265
2023-03-11T13:29:14Z	-18.8250	178.7504	28.8426	5.68615	34.8198	0.263
2023-03-11T13:30:14Z	-18.8217	178.7510	28.8377	5.68478	34.8139	0.273
2023-03-11T13:31:14Z	-18.8184	178.7515	28.8340	5.68445	34.8144	0.268
2023-03-11T13:32:14Z	-18.8151	178.7522	28.8268	5.68256	34.8066	0.256
2023-03-11T13:33:14Z	-18.8119	178.7529	28.8320	5.68461	34.8169	0.260
2023-03-11T13:34:14Z	-18.8086	178.7536	28.8253	5.68399	34.8175	0.266
2023-03-11T13:35:14Z	-18.8053	178.7543	28.8368	5.68639	34.8257	0.273
2023-03-11T13:36:14Z	-18.8020	178.7550	28.8370	5.68667	34.8275	0.267
2023-03-11T13:37:14Z	-18.7987	178.7556	28.8552	5.68897	34.8300	0.265
2023-03-11T13:38:15Z	-18.7954	178.7563	28.8681	5.69044	34.8307	0.274
2023-03-11T13:39:15Z	-18.7920	178.7569	28.8649	5.69009	34.8307	0.268
2023-03-11T13:40:15Z	-18.7887	178.7575	28.8584	5.68957	34.8318	0.268
2023-03-11T13:41:15Z	-18.7854	178.7581	28.8439	5.68864	34.8360	0.257
2023-03-11T13:42:15Z	-18.7822	178.7587	28.8247	5.68703	34.8390	0.263
2023-03-11T13:43:15Z	-18.7789	178.7594	28.7978	5.68453	34.8414	0.267
2023-03-11T13:44:15Z	-18.7756	178.7600	28.7773	5.68232	34.8411	0.267
2023-03-11T13:45:15Z	-18.7723	178.7607	28.7797	5.68284	34.8430	0.272
2023-03-11T13:46:15Z	-18.7690	178.7614	28.7826	5.68314	34.8429	0.262
2023-03-11T13:47:15Z	-18.7658	178.7620	28.7808	5.68319	34.8446	0.266
2023-03-11T13:48:15Z	-18.7625	178.7627	28.7826	5.68377	34.8472	0.267
2023-03-11T13:49:15Z	-18.7592	178.7634	28.7803	5.68446	34.8537	0.262
2023-03-11T13:50:15Z	-18.7560	178.7641	28.7729	5.68456	34.8598	0.269
2023-03-11T13:51:15Z	-18.7526	178.7647	28.7663	5.68432	34.8630	0.266
2023-03-11T13:52:15Z	-18.7493	178.7654	28.7609	5.68396	34.8644	0.267
2023-03-11T13:53:15Z	-18.7460	178.7660	28.7616	5.68341	34.8601	0.267
2023-03-11T13:54:15Z	-18.7427	178.7667	28.7598	5.68305	34.8590	0.269
2023-03-11T13:55:15Z	-18.7394	178.7673	28.7563	5.68292	34.8607	0.265
2023-03-11T13:56:15Z	-18.7361	178.7680	28.7733	5.68235	34.8442	0.268
2023-03-11T13:57:15Z	-18.7328	178.7686	28.7849	5.68366	34.8448	0.261
2023-03-11T13:58:15Z	-18.7295	178.7693	28.7943	5.68464	34.8447	0.263
2023-03-11T13:59:15Z	-18.7262	178.7699	28.8078	5.68648	34.8475	0.255
2023-03-11T14:00:15Z	-18.7229	178.7706	28.8161	5.68787	34.8511	0.268
2023-03-11T14:01:15Z	-18.7197	178.7712	28.8152	5.68825	34.8543	0.258
2023-03-11T14:02:15Z	-18.7164	178.7719	28.8033	5.68748	34.8577	0.249
2023-03-11T14:03:15Z	-18.7131	178.7725	28.7906	5.68609	34.8574	0.260
2023-03-11T14:04:15Z	-18.7097	178.7731	28.7783	5.68480	34.8575	0.252
2023-03-11T14:05:15Z	-18.7064	178.7738	28.7796	5.68505	34.8583	0.256
2023-03-11T14:06:16Z	-18.7030	178.7746	28.7701	5.68503	34.8651	0.260
2023-03-11T14:07:16Z	-18.6996	178.7753	28.7757	5.68642	34.8706	0.258
2023-03-11T14:08:16Z	-18.6963	178.7760	28.7867	5.68795	34.8732	0.253
2023-03-11T14:09:16Z	-18.6930	178.7767	28.7949	5.68845	34.8705	0.263
2023-03-11T14:10:16Z	-18.6897	178.7774	28.7891	5.68724	34.8664	0.252
2023-03-11T14:11:16Z	-18.6864	178.7782	28.7737	5.68453	34.8591	0.262
2023-03-11T14:12:16Z	-18.6831	178.7790	28.7620	5.68218	34.8514	0.251
2023-03-11T14:13:17Z	-18.6798	178.7797	28.7635	5.68144	34.8451	0.252
2023-03-11T14:14:17Z	-18.6765	178.7805	28.7726	5.68128	34.8374	0.246
2023-03-11T14:15:17Z	-18.6732	178.7812	28.8040	5.68390	34.8325	0.249
2023-03-11T14:16:17Z	-18.6700	178.7820	28.8131	5.68493	34.8329	0.247
2023-03-11T14:17:17Z	-18.6668	178.7827	28.8183	5.68557	34.8335	0.255
2023-03-11T14:18:17Z	-18.6635	178.7834	28.8294	5.68549	34.8248	0.251
2023-03-11T14:19:17Z	-18.6602	178.7842	28.8427	5.68570	34.8167	0.254
2023-03-11T14:20:17Z	-18.6569	178.7849	28.8507	5.68716	34.8208	0.253
2023-03-11T14:21:17Z	-18.6536	178.7857	28.8500	5.68653	34.8170	0.253
2023-03-11T14:22:17Z	-18.6504	178.7864	28.8653	5.68782	34.8147	0.257
2023-03-11T14:23:17Z	-18.6471	178.7872	28.8642	5.68773	34.8149	0.252
2023-03-11T14:24:17Z	-18.6438	178.7879	28.8562	5.68740	34.8185	0.251
2023-03-11T14:25:17Z	-18.6406	178.7887	28.8408	5.68623	34.8217	0.258
2023-03-11T14:26:17Z	-18.6373	178.7895	28.8331	5.68508	34.8194	0.254
2023-03-11T14:27:17Z	-18.6339	178.7903	28.8369	5.68470	34.8139	0.248
2023-03-11T14:28:17Z	-18.6306	178.7900	28.8500	5.68565	34.8110	0.248
2023-03-11T14:29:17Z	-18.6273	178.7892	28.8521	5.68587	34.8110	0.253
2023-03-11T14:30:17Z	-18.6240	178.7884	28.8524	5.68623	34.8132	0.254
2023-03-11T14:31:17Z	-18.6207	178.7876	28.8551	5.68691	34.8159	0.252
2023-03-11T14:32:17Z	-18.6174	178.7868	28.8568	5.68760	34.8194	0.254
2023-03-11T14:33:17Z	-18.6140	178.7860	28.8561	5.68903	34.8297	0.252
2023-03-11T14:34:17Z	-18.6107	178.7852	28.8479	5.68928	34.8375	0.260
2023-03-11T14:35:17Z	-18.6074	178.7844	28.8317	5.68899	34.8474	0.257
2023-03-11T14:36:17Z	-18.6041	178.7836	28.8104	5.68864	34.8605	0.256
2023-03-11T14:37:17Z	-18.6008	178.7828	28.7822	5.68745	34.8729	0.248
2023-03-11T14:38:17Z	-18.5974	178.7819	28.7409	5.68541	34.8891	0.253
2023-03-11T14:39:17Z	-18.5941	178.7810	28.7005	5.68341	34.9050	0.253
2023-03-11T14:40:17Z	-18.5908	178.7802	28.6694	5.68237	34.9206	0.245
2023-03-11T14:41:17Z	-18.5875	178.7793	28.6738	5.68303	34.9219	0.260
2023-03-11T14:42:17Z	-18.5842	178.7785	28.6794	5.68352	34.9212	0.263
2023-03-11T14:43:17Z	-18.5809	178.7777	28.6853	5.68404	34.9204	0.252
2023-03-11T14:44:17Z	-18.5775	178.7768	28.6848	5.68383	34.9194	0.250
2023-03-11T14:45:17Z	-18.5741	178.7760	28.6809	5.68319	34.9178	0.249
2023-03-11T14:46:17Z	-18.5709	178.7752	28.6820	5.68289	34.9149	0.256
2023-03-11T14:47:17Z	-18.5675	178.7744	28.6850	5.68262	34.9109	0.259
2023-03-11T14:48:17Z	-18.5642	178.7736	28.6865	5.68207	34.9060	0.248
2023-03-11T14:49:17Z	-18.5609	178.7728	28.6943	5.68232	34.9020	0.250
2023-03-11T14:50:17Z	-18.5576	178.7720	28.7047	5.68276	34.8974	0.251
2023-03-11T14:51:17Z	-18.5542	178.7712	28.7194	5.68369	34.8930	0.256
2023-03-11T14:52:17Z	-18.5509	178.7704	28.7356	5.68530	34.8923	0.250
2023-03-11T14:53:17Z	-18.5475	178.7696	28.7515	5.68673	34.8905	0.258
2023-03-11T14:54:17Z	-18.5443	178.7688	28.7661	5.68748	34.8850	0.250
2023-03-11T14:55:17Z	-18.5409	178.7680	28.7766	5.68782	34.8796	0.247
2023-03-11T14:56:17Z	-18.5375	178.7672	28.7734	5.68708	34.8768	0.249
2023-03-11T14:57:17Z	-18.5342	178.7664	28.7857	5.68773	34.8724	0.252
2023-03-11T14:58:17Z	-18.5308	178.7657	28.8024	5.68806	34.8624	0.257
2023-03-11T14:59:17Z	-18.5274	178.7649	28.8034	5.68669	34.8522	0.259
2023-03-11T15:00:17Z	-18.5242	178.7642	28.8001	5.68510	34.8436	0.247
2023-03-11T15:01:17Z	-18.5210	178.7634	28.7925	5.68371	34.8396	0.277
2023-03-11T15:02:17Z	-18.5178	178.7626	28.7889	5.68297	34.8371	0.268
2023-03-11T15:03:17Z	-18.5146	178.7618	28.7867	5.68254	34.8357	0.271
2023-03-11T15:04:17Z	-18.5114	178.7609	28.7852	5.68275	34.8384	0.279
2023-03-11T15:05:17Z	-18.5082	178.7601	28.8130	5.68584	34.8394	0.283
2023-03-11T15:06:17Z	-18.5050	178.7591	28.8397	5.68872	34.8397	0.270
2023-03-11T15:07:17Z	-18.5018	178.7583	28.8466	5.68883	34.8354	0.273
2023-03-11T15:08:17Z	-18.4987	178.7575	28.8433	5.68686	34.8242	0.273
2023-03-11T15:09:17Z	-18.4956	178.7566	28.8383	5.68305	34.8016	0.264
2023-03-11T15:10:17Z	-18.4924	178.7557	28.8479	5.68259	34.7914	0.268
2023-03-11T15:11:17Z	-18.4892	178.7549	28.8564	5.68338	34.7906	0.271
2023-03-11T15:12:17Z	-18.4860	178.7540	28.8568	5.68264	34.7852	0.269
2023-03-11T15:13:17Z	-18.4828	178.7532	28.8562	5.68214	34.7822	0.267
2023-03-11T15:14:17Z	-18.4797	178.7523	28.8555	5.68171	34.7798	0.263
2023-03-11T15:15:17Z	-18.4765	178.7515	28.8554	5.68139	34.7776	0.273
2023-03-11T15:16:17Z	-18.4734	178.7507	28.8549	5.68076	34.7736	0.264
2023-03-11T15:17:17Z	-18.4702	178.7498	28.8558	5.68016	34.7688	0.276
2023-03-11T15:18:17Z	-18.4670	178.7489	28.8514	5.67863	34.7614	0.261
2023-03-11T15:19:17Z	-18.4638	178.7480	28.8502	5.67786	34.7570	0.268
2023-03-11T15:20:17Z	-18.4606	178.7472	28.8455	5.67447	34.7371	0.272
2023-03-11T15:21:17Z	-18.4575	178.7463	28.8228	5.66959	34.7200	0.262
2023-03-11T15:22:17Z	-18.4544	178.7454	28.8194	5.66913	34.7192	0.265
2023-03-11T15:23:17Z	-18.4512	178.7445	28.8172	5.66842	34.7160	0.264
2023-03-11T15:24:17Z	-18.4481	178.7436	28.8032	5.66430	34.6978	0.270
2023-03-11T15:25:17Z	-18.4449	178.7427	28.7991	5.66189	34.6841	0.273
2023-03-11T15:26:17Z	-18.4418	178.7418	28.8031	5.66185	34.6810	0.271
2023-03-11T15:27:17Z	-18.4387	178.7408	28.8119	5.66172	34.6736	0.276
2023-03-11T15:28:17Z	-18.4355	178.7398	28.8207	5.66268	34.6739	0.265
2023-03-11T15:29:19Z	-18.4322	178.7388	28.8253	5.66321	34.6741	0.266
2023-03-11T15:30:19Z	-18.4289	178.7378	28.8258	5.66238	34.6680	0.262
2023-03-11T15:31:19Z	-18.4258	178.7368	28.8264	5.66233	34.6673	0.264
2023-03-11T15:32:19Z	-18.4226	178.7358	28.8243	5.66271	34.6714	0.271
2023-03-11T15:33:19Z	-18.4195	178.7348	28.8151	5.65979	34.6580	0.264
2023-03-11T15:34:19Z	-18.4163	178.7338	28.8179	5.65960	34.6546	0.262
2023-03-11T15:35:19Z	-18.4131	178.7329	28.8193	5.66033	34.6586	0.265
2023-03-11T15:36:19Z	-18.4098	178.7321	28.8223	5.66037	34.6568	0.275
2023-03-11T15:37:19Z	-18.4065	178.7313	28.8293	5.66142	34.6589	0.266
2023-03-11T15:38:19Z	-18.4033	178.7305	28.8399	5.66346	34.6652	0.277
2023-03-11T15:39:19Z	-18.4001	178.7297	28.8321	5.66272	34.6659	0.271
2023-03-11T15:40:19Z	-18.3969	178.7289	28.8185	5.65924	34.6518	0.511
2023-03-11T15:41:19Z	-18.3937	178.7280	28.8031	5.65759	34.6515	0.280
2023-03-11T15:42:20Z	-18.3904	178.7272	28.7635	5.64999	34.6278	0.283
2023-03-11T15:43:20Z	-18.3871	178.7263	28.7261	5.64340	34.6096	0.291
2023-03-11T15:44:20Z	-18.3839	178.7255	28.7084	5.63809	34.5857	0.280
2023-03-11T15:45:20Z	-18.3807	178.7246	28.7259	5.63847	34.5757	0.287
2023-03-11T15:46:20Z	-18.3775	178.7238	28.7758	5.64310	34.5714	0.293
2023-03-11T15:47:20Z	-18.3743	178.7230	28.7923	5.64266	34.5564	0.299
2023-03-11T15:48:20Z	-18.3711	178.7221	28.7937	5.64149	34.5472	0.293
2023-03-11T15:49:20Z	-18.3678	178.7213	28.8119	5.64406	34.5518	0.289
2023-03-11T15:50:20Z	-18.3646	178.7205	28.8356	5.64765	34.5594	0.280
2023-03-11T15:51:20Z	-18.3613	178.7196	28.8509	5.64908	34.5581	0.281
2023-03-11T15:52:20Z	-18.3582	178.7188	28.8435	5.64824	34.5577	0.275
2023-03-11T15:53:20Z	-18.3551	178.7181	28.8400	5.64809	34.5592	0.271
2023-03-11T15:54:20Z	-18.3520	178.7173	28.8391	5.64765	34.5569	0.272
2023-03-11T15:55:20Z	-18.3490	178.7165	28.8406	5.64735	34.5537	0.265
2023-03-11T15:56:20Z	-18.3459	178.7157	28.8410	5.64737	34.5535	0.260
2023-03-11T15:57:20Z	-18.3430	178.7149	28.8368	5.64631	34.5493	0.261
2023-03-11T15:58:20Z	-18.3402	178.7142	28.8394	5.64688	34.5514	0.258
2023-03-11T15:59:20Z	-18.3374	178.7134	28.8420	5.64740	34.5531	0.264
2023-03-11T16:00:20Z	-18.3345	178.7127	28.8422	5.64782	34.5557	0.250
2023-03-11T16:01:20Z	-18.3317	178.7120	28.8436	5.64848	34.5593	0.261
2023-03-11T16:02:20Z	-18.3289	178.7112	28.8451	5.64916	34.5629	0.267
2023-03-11T16:03:20Z	-18.3262	178.7105	28.8509	5.64968	34.5623	0.272
2023-03-11T16:04:20Z	-18.3236	178.7099	28.8535	5.64946	34.5589	0.269
2023-03-11T16:05:20Z	-18.3211	178.7091	28.8571	5.64856	34.5501	0.274
2023-03-11T16:06:20Z	-18.3185	178.7084	28.8600	5.64772	34.5421	0.264
2023-03-11T16:07:20Z	-18.3159	178.7078	28.8633	5.64551	34.5246	0.252
2023-03-11T16:08:21Z	-18.3133	178.7071	28.8750	5.64143	34.4880	0.254
2023-03-11T16:09:21Z	-18.3106	178.7064	28.8940	5.64044	34.4674	0.263
2023-03-11T16:10:21Z	-18.3080	178.7057	28.9085	5.64059	34.4580	0.253
2023-03-11T16:11:21Z	-18.3055	178.7050	28.9181	5.64052	34.4506	0.260
2023-03-11T16:12:21Z	-18.3029	178.7043	28.9205	5.63973	34.4434	0.254
2023-03-11T16:13:21Z	-18.3003	178.7036	28.9162	5.63915	34.4426	0.255
